[2026-07-11T07:34:03.243Z] GET http://localhost:5199/ → 200 (7ms, 651B)
[2026-07-11T07:37:37.928Z] GET http://localhost:5199/src/api/reviewLoop.ts?t=1783754580579 → 304 (2ms, ?B)
[2026-07-11T07:37:37.930Z] GET http://localhost:5199/src/lib/toast.ts → 304 (?ms, ?B)
[2026-07-11T07:37:37.930Z] GET http://localhost:5199/src/components/sidebar/StatusPills.tsx?t=1783755055417 → 304 (1ms, ?B)
[2026-07-11T07:37:37.949Z] GET http://localhost:5199/node_modules/@fontsource/source-serif-4/files/source-serif-4-latin-600-normal.woff2 → 304 (2ms, ?B)
[2026-07-11T07:37:37.949Z] GET http://localhost:5199/node_modules/@fontsource/inter/files/inter-latin-400-normal.woff2 → 304 (2ms, ?B)
[2026-07-11T07:37:37.949Z] GET http://localhost:5199/node_modules/@fontsource/inter/files/inter-latin-500-normal.woff2 → 304 (2ms, ?B)
[2026-07-11T07:37:38.093Z] GET http://localhost:5199/node_modules/@fontsource/jetbrains-mono/files/jetbrains-mono-latin-400-normal.woff2 → 304 (?ms, ?B)
[2026-07-11T07:37:38.093Z] GET http://localhost:5199/node_modules/@fontsource/source-serif-4/files/source-serif-4-latin-400-normal.woff2 → 304 (?ms, ?B)
[2026-07-11T07:38:03.661Z] GET http://localhost:5199/review → 200 (5ms, ?B)
[2026-07-11T07:38:03.670Z] GET http://localhost:5199/@vite/client → pending (?ms, ?B)
[2026-07-11T07:38:03.670Z] GET http://localhost:5199/src/main.tsx?t=1783755455910 → 200 (2ms, ?B)
[2026-07-11T07:38:03.672Z] GET http://localhost:5199/@react-refresh → pending (?ms, ?B)
[2026-07-11T07:38:03.675Z] GET http://localhost:5199/node_modules/.vite/deps/react.js?v=ddcd2adb → pending (?ms, ?B)
[2026-07-11T07:38:03.675Z] GET http://localhost:5199/node_modules/.vite/deps/react-dom_client.js?v=c3e69781 → pending (?ms, ?B)
[2026-07-11T07:38:03.677Z] GET http://localhost:5199/node_modules/.vite/deps/recoil.js?v=959cf594 → pending (?ms, ?B)
[2026-07-11T07:38:03.677Z] GET http://localhost:5199/node_modules/.vite/deps/@tanstack_react-query.js?v=22d1cecb → 200 (?ms, ?B)
[2026-07-11T07:38:03.677Z] GET http://localhost:5199/node_modules/.vite/deps/react-router-dom.js?v=24772612 → pending (?ms, ?B)
[2026-07-11T07:38:03.686Z] GET http://localhost:5199/src/app/providers/ThemeProvider.tsx → 200 (4ms, ?B)
[2026-07-11T07:38:03.686Z] GET http://localhost:5199/src/app/router.tsx?t=1783755455910 → 200 (4ms, ?B)
[2026-07-11T07:38:03.686Z] GET http://localhost:5199/src/index.css?t=1783755455910 → 200 (5ms, ?B)
[2026-07-11T07:38:03.686Z] GET http://localhost:5199/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=ddcd2adb → 200 (?ms, -311B)
[2026-07-11T07:38:03.687Z] GET http://localhost:5199/node_modules/.vite/deps/rolldown-runtime-B-1-B7_t.js?v=8a630107 → 200 (?ms, -308B)
[2026-07-11T07:38:03.687Z] GET http://localhost:5199/node_modules/.vite/deps/react_jsx-runtime.js?v=ddcd2adb → 200 (?ms, -311B)
[2026-07-11T07:38:03.688Z] GET http://localhost:5199/node_modules/.vite/deps/react-dom-DZQ9hRBr.js?v=8a630107 → 200 (?ms, -313B)
[2026-07-11T07:38:03.688Z] GET http://localhost:5199/node_modules/vite/dist/client/env.mjs → 200 (3ms, ?B)
[2026-07-11T07:38:03.690Z] GET http://localhost:5199/src/lib/store.ts → 200 (1ms, ?B)
[2026-07-11T07:38:03.691Z] GET http://localhost:5199/src/app/layout/AppShell.tsx?t=1783755455910 → 200 (?ms, ?B)
[2026-07-11T07:38:03.691Z] GET http://localhost:5199/src/app/routes/ReviewLoopPage.tsx?t=1783755355497 → 200 (2ms, ?B)
[2026-07-11T07:38:03.691Z] GET http://localhost:5199/src/app/routes/SettingsPage.tsx → 200 (2ms, ?B)
[2026-07-11T07:38:03.691Z] GET http://localhost:5199/src/app/routes/NotFound.tsx?t=1783755074283 → 200 (2ms, ?B)
[2026-07-11T07:38:03.691Z] GET http://localhost:5199/node_modules/.vite/deps/lucide-react.js?v=84b54169 → 200 (12ms, -267B)
[2026-07-11T07:38:03.691Z] GET http://localhost:5199/src/lib/cn.ts → 200 (1ms, ?B)
[2026-07-11T07:38:03.691Z] GET http://localhost:5199/src/components/sidebar/Sidebar.tsx?t=1783755455910 → 200 (1ms, ?B)
[2026-07-11T07:38:03.692Z] GET http://localhost:5199/src/components/ui/Toaster.tsx → 200 (3ms, ?B)
[2026-07-11T07:38:03.692Z] GET http://localhost:5199/src/lib/platform.ts → 200 (2ms, ?B)
[2026-07-11T07:38:03.693Z] GET http://localhost:5199/src/api/reviewLoopQueries.ts?t=1783754580579 → 200 (1ms, ?B)
[2026-07-11T07:38:03.693Z] GET http://localhost:5199/src/components/sidebar/StatusPills.tsx?t=1783755055417 → 200 (1ms, ?B)
[2026-07-11T07:38:03.693Z] GET http://localhost:5199/node_modules/.vite/deps/clsx.js?v=76063376 → 200 (?ms, -308B)
[2026-07-11T07:38:03.693Z] GET http://localhost:5199/node_modules/.vite/deps/tailwind-merge.js?v=0b4ef53a → 200 (?ms, -312B)
[2026-07-11T07:38:03.693Z] GET http://localhost:5199/src/components/settings/RemoteComputeCard.tsx → 200 (2ms, ?B)
[2026-07-11T07:38:03.693Z] GET http://localhost:5199/src/components/settings/ModalCard.tsx → 200 (2ms, ?B)
[2026-07-11T07:38:03.693Z] GET http://localhost:5199/src/components/settings/DataFlowCard.tsx → 200 (2ms, ?B)
[2026-07-11T07:38:03.694Z] GET http://localhost:5199/src/components/review/ManuscriptPane.tsx?t=1783755355497 → 200 (1ms, ?B)
[2026-07-11T07:38:03.694Z] GET http://localhost:5199/src/api/reviewLoop.ts?t=1783754580579 → 200 (2ms, ?B)
[2026-07-11T07:38:03.695Z] GET http://localhost:5199/src/lib/toast.ts → 200 (1ms, ?B)
[2026-07-11T07:38:03.726Z] GET http://localhost:5199/node_modules/@fontsource/source-serif-4/files/source-serif-4-latin-600-normal.woff2 → 304 (?ms, ?B)
[2026-07-11T07:38:03.726Z] GET http://localhost:5199/node_modules/@fontsource/inter/files/inter-latin-400-normal.woff2 → 304 (?ms, ?B)
[2026-07-11T07:38:03.726Z] GET http://localhost:5199/node_modules/@fontsource/inter/files/inter-latin-500-normal.woff2 → 304 (?ms, ?B)
[2026-07-11T07:38:03.884Z] GET http://localhost:5199/node_modules/@fontsource/jetbrains-mono/files/jetbrains-mono-latin-400-normal.woff2 → 304 (?ms, ?B)
[2026-07-11T07:38:07.177Z] GET http://localhost:5199/node_modules/@fontsource/source-serif-4/files/source-serif-4-latin-400-normal.woff2 → 304 (?ms, ?B)
[2026-07-11T07:38:07.177Z] GET http://localhost:5199/node_modules/@fontsource/inter/files/inter-vietnamese-400-normal.woff2 → 200 (5ms, 4972B)
[2026-07-11T07:39:28.106Z] GET http://localhost:5199/review → 200 (5ms, ?B)
[2026-07-11T07:39:28.115Z] GET http://localhost:5199/@vite/client → 200 (10ms, ?B)
[2026-07-11T07:39:28.115Z] GET http://localhost:5199/src/main.tsx?t=1783755455910 → 200 (3ms, ?B)
[2026-07-11T07:39:28.115Z] GET http://localhost:5199/@react-refresh → 200 (10ms, ?B)
[2026-07-11T07:39:28.118Z] GET http://localhost:5199/node_modules/.vite/deps/react.js?v=ddcd2adb → 200 (?ms, -264B)
[2026-07-11T07:39:28.118Z] GET http://localhost:5199/node_modules/.vite/deps/react-dom_client.js?v=c3e69781 → 200 (?ms, -261B)
[2026-07-11T07:39:28.120Z] GET http://localhost:5199/node_modules/.vite/deps/recoil.js?v=959cf594 → 200 (?ms, -265B)
[2026-07-11T07:39:28.121Z] GET http://localhost:5199/node_modules/.vite/deps/@tanstack_react-query.js?v=22d1cecb → 200 (9ms, -265B)
[2026-07-11T07:39:28.121Z] GET http://localhost:5199/node_modules/.vite/deps/react-router-dom.js?v=24772612 → 200 (19ms, -266B)
[2026-07-11T07:39:28.121Z] GET http://localhost:5199/src/app/providers/ThemeProvider.tsx → 200 (10ms, ?B)
[2026-07-11T07:39:28.121Z] GET http://localhost:5199/src/app/router.tsx?t=1783755455910 → 200 (10ms, ?B)
[2026-07-11T07:39:28.122Z] GET http://localhost:5199/src/index.css?t=1783755455910 → 200 (12ms, ?B)
[2026-07-11T07:39:28.122Z] GET http://localhost:5199/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=ddcd2adb → 200 (1ms, -311B)
[2026-07-11T07:39:28.123Z] GET http://localhost:5199/node_modules/.vite/deps/rolldown-runtime-B-1-B7_t.js?v=8a630107 → 200 (?ms, -308B)
[2026-07-11T07:39:28.125Z] GET http://localhost:5199/node_modules/.vite/deps/react-dom-DZQ9hRBr.js?v=8a630107 → 200 (?ms, -313B)
[2026-07-11T07:39:28.125Z] GET http://localhost:5199/node_modules/vite/dist/client/env.mjs → 200 (8ms, ?B)
[2026-07-11T07:39:28.130Z] GET http://localhost:5199/node_modules/.vite/deps/react_jsx-runtime.js?v=ddcd2adb → 200 (?ms, -311B)
[2026-07-11T07:39:28.131Z] GET http://localhost:5199/src/lib/store.ts → 200 (3ms, ?B)
[2026-07-11T07:39:28.132Z] GET http://localhost:5199/src/app/layout/AppShell.tsx?t=1783755455910 → 200 (2ms, ?B)
[2026-07-11T07:39:28.132Z] GET http://localhost:5199/src/app/routes/ReviewLoopPage.tsx?t=1783755355497 → 200 (4ms, ?B)
[2026-07-11T07:39:28.132Z] GET http://localhost:5199/src/app/routes/SettingsPage.tsx → 200 (4ms, ?B)
[2026-07-11T07:39:28.132Z] GET http://localhost:5199/src/app/routes/NotFound.tsx?t=1783755074283 → 200 (4ms, ?B)
[2026-07-11T07:39:28.135Z] GET http://localhost:5199/node_modules/.vite/deps/lucide-react.js?v=84b54169 → 200 (8ms, -267B)
[2026-07-11T07:39:28.135Z] GET http://localhost:5199/src/lib/cn.ts → 200 (2ms, ?B)
[2026-07-11T07:39:28.135Z] GET http://localhost:5199/src/components/sidebar/Sidebar.tsx?t=1783755455910 → 200 (3ms, ?B)
[2026-07-11T07:39:28.135Z] GET http://localhost:5199/src/components/ui/Toaster.tsx → 200 (4ms, ?B)
[2026-07-11T07:39:28.135Z] GET http://localhost:5199/src/lib/platform.ts → 200 (3ms, ?B)
[2026-07-11T07:39:28.136Z] GET http://localhost:5199/src/components/settings/RemoteComputeCard.tsx → 200 (2ms, ?B)
[2026-07-11T07:39:28.136Z] GET http://localhost:5199/src/components/settings/ModalCard.tsx → 200 (4ms, ?B)
[2026-07-11T07:39:28.136Z] GET http://localhost:5199/src/components/settings/DataFlowCard.tsx → 200 (3ms, ?B)
[2026-07-11T07:39:28.136Z] GET http://localhost:5199/src/api/reviewLoopQueries.ts?t=1783754580579 → 200 (4ms, ?B)
[2026-07-11T07:39:28.136Z] GET http://localhost:5199/src/components/review/ManuscriptPane.tsx?t=1783755355497 → 200 (4ms, ?B)
[2026-07-11T07:39:28.137Z] GET http://localhost:5199/node_modules/.vite/deps/clsx.js?v=76063376 → 200 (?ms, -308B)
[2026-07-11T07:39:28.138Z] GET http://localhost:5199/node_modules/.vite/deps/tailwind-merge.js?v=0b4ef53a → 200 (?ms, -312B)
[2026-07-11T07:39:28.139Z] GET http://localhost:5199/src/components/sidebar/StatusPills.tsx?t=1783755055417 → 200 (1ms, ?B)
[2026-07-11T07:39:28.139Z] GET http://localhost:5199/src/lib/toast.ts → 200 (1ms, ?B)
[2026-07-11T07:39:28.140Z] GET http://localhost:5199/src/api/reviewLoop.ts?t=1783754580579 → 200 (1ms, ?B)
[2026-07-11T07:39:28.161Z] GET http://localhost:5199/node_modules/@fontsource/source-serif-4/files/source-serif-4-latin-600-normal.woff2 → 304 (3ms, ?B)
[2026-07-11T07:39:28.161Z] GET http://localhost:5199/node_modules/@fontsource/inter/files/inter-latin-400-normal.woff2 → 304 (3ms, ?B)
[2026-07-11T07:39:28.161Z] GET http://localhost:5199/node_modules/@fontsource/inter/files/inter-latin-500-normal.woff2 → 304 (3ms, ?B)
[2026-07-11T07:39:28.313Z] GET http://localhost:5199/node_modules/@fontsource/jetbrains-mono/files/jetbrains-mono-latin-400-normal.woff2 → 304 (?ms, ?B)
[2026-07-11T07:39:31.735Z] GET blob:http://localhost:5199/726c615d-0a57-4eae-8edc-158bac9b9c19 → 200 (1ms, ?B)
[2026-07-11T07:39:31.736Z] GET http://localhost:5199/node_modules/@fontsource/inter/files/inter-vietnamese-400-normal.woff2 → 304 (4ms, ?B)
[2026-07-11T07:40:10.334Z] GET blob:http://localhost:5199/726c615d-0a57-4eae-8edc-158bac9b9c19 → 200 (1ms, -73B)
[2026-07-11T07:40:32.190Z] GET http://localhost:5199/src/components/review/ManuscriptPane.tsx?t=1783755632178 → 200 (22ms, 21908B)
[2026-07-11T07:40:32.190Z] GET http://localhost:5199/src/index.css?t=1783755632178 → 200 (37ms, 69041B)
[2026-07-11T07:40:32.290Z] GET http://localhost:5199/node_modules/@fontsource/source-serif-4/files/source-serif-4-latin-600-normal.woff2 → 304 (?ms, ?B)
[2026-07-11T07:40:32.290Z] GET http://localhost:5199/node_modules/@fontsource/inter/files/inter-latin-400-normal.woff2 → 304 (?ms, ?B)
[2026-07-11T07:40:32.290Z] GET http://localhost:5199/node_modules/@fontsource/inter/files/inter-latin-500-normal.woff2 → 304 (1ms, ?B)
[2026-07-11T07:40:32.290Z] GET http://localhost:5199/node_modules/@fontsource/jetbrains-mono/files/jetbrains-mono-latin-400-normal.woff2 → 304 (1ms, ?B)
[2026-07-11T07:40:32.290Z] GET http://localhost:5199/node_modules/@fontsource/inter/files/inter-vietnamese-400-normal.woff2 → 304 (1ms, ?B)
[2026-07-11T07:40:33.450Z] GET http://localhost:5199/src/components/review/ManuscriptPane.tsx?t=1783755633451 → 200 (7ms, 21950B)
[2026-07-11T07:40:33.450Z] GET http://localhost:5199/src/index.css?t=1783755633451 → 200 (24ms, 69041B)
[2026-07-11T07:40:33.508Z] GET blob:http://localhost:5199/726c615d-0a57-4eae-8edc-158bac9b9c19 → 200 (2ms, ?B)
[2026-07-11T07:40:50.988Z] GET http://localhost:5199/review/lp_demo → 200 (13ms, 651B)
[2026-07-11T07:40:51.008Z] GET http://localhost:5199/@vite/client → 200 (7ms, ?B)
[2026-07-11T07:40:51.008Z] GET http://localhost:5199/src/main.tsx?t=1783755633451 → 200 (7ms, 3837B)
[2026-07-11T07:40:51.015Z] GET http://localhost:5199/@react-refresh → 200 (5ms, ?B)
[2026-07-11T07:40:51.015Z] GET http://localhost:5199/node_modules/.vite/deps/react.js?v=ddcd2adb → 200 (6ms, -264B)
[2026-07-11T07:40:51.016Z] GET http://localhost:5199/node_modules/.vite/deps/react-dom_client.js?v=c3e69781 → 200 (3ms, -261B)
[2026-07-11T07:40:51.016Z] GET http://localhost:5199/node_modules/.vite/deps/recoil.js?v=959cf594 → 200 (7ms, -265B)
[2026-07-11T07:40:51.016Z] GET http://localhost:5199/node_modules/.vite/deps/@tanstack_react-query.js?v=22d1cecb → 200 (?ms, -265B)
[2026-07-11T07:40:51.016Z] GET http://localhost:5199/node_modules/.vite/deps/react-router-dom.js?v=24772612 → 200 (?ms, -266B)
[2026-07-11T07:40:51.016Z] GET http://localhost:5199/src/app/providers/ThemeProvider.tsx → 200 (4ms, ?B)
[2026-07-11T07:40:51.016Z] GET http://localhost:5199/src/app/router.tsx?t=1783755633451 → 200 (3ms, 3722B)
[2026-07-11T07:40:51.016Z] GET http://localhost:5199/src/index.css?t=1783755633451 → 304 (3ms, ?B)
[2026-07-11T07:40:51.016Z] GET http://localhost:5199/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=ddcd2adb → 200 (?ms, -311B)
[2026-07-11T07:40:51.017Z] GET http://localhost:5199/node_modules/vite/dist/client/env.mjs → 200 (3ms, ?B)
[2026-07-11T07:40:51.017Z] GET http://localhost:5199/node_modules/.vite/deps/rolldown-runtime-B-1-B7_t.js?v=8a630107 → 200 (?ms, -308B)
[2026-07-11T07:40:51.017Z] GET http://localhost:5199/node_modules/.vite/deps/react_jsx-runtime.js?v=ddcd2adb → 200 (?ms, -311B)
[2026-07-11T07:40:51.017Z] GET http://localhost:5199/node_modules/.vite/deps/react-dom-DZQ9hRBr.js?v=8a630107 → 200 (1ms, -313B)
[2026-07-11T07:40:51.020Z] GET http://localhost:5199/src/app/layout/AppShell.tsx?t=1783755455910 → 200 (3ms, ?B)
[2026-07-11T07:40:51.020Z] GET http://localhost:5199/src/app/routes/ReviewLoopPage.tsx?t=1783755633451 → 200 (2ms, 81369B)
[2026-07-11T07:40:51.020Z] GET http://localhost:5199/src/app/routes/SettingsPage.tsx → 200 (3ms, ?B)
[2026-07-11T07:40:51.020Z] GET http://localhost:5199/src/app/routes/NotFound.tsx?t=1783755074283 → 200 (4ms, ?B)
[2026-07-11T07:40:51.020Z] GET http://localhost:5199/src/lib/store.ts → 200 (4ms, ?B)
[2026-07-11T07:40:51.023Z] GET http://localhost:5199/node_modules/.vite/deps/lucide-react.js?v=84b54169 → 200 (15ms, -267B)
[2026-07-11T07:40:51.023Z] GET http://localhost:5199/src/lib/cn.ts → 200 (3ms, ?B)
[2026-07-11T07:40:51.023Z] GET http://localhost:5199/src/lib/platform.ts → 200 (3ms, ?B)
[2026-07-11T07:40:51.023Z] GET http://localhost:5199/src/api/reviewLoopQueries.ts?t=1783754580579 → 200 (3ms, ?B)
[2026-07-11T07:40:51.023Z] GET http://localhost:5199/src/components/review/ManuscriptPane.tsx?t=1783755633451 → 304 (2ms, ?B)
[2026-07-11T07:40:51.023Z] GET http://localhost:5199/src/components/sidebar/Sidebar.tsx?t=1783755455910 → 200 (4ms, ?B)
[2026-07-11T07:40:51.023Z] GET http://localhost:5199/src/components/ui/Toaster.tsx → 200 (4ms, ?B)
[2026-07-11T07:40:51.024Z] GET http://localhost:5199/src/components/settings/RemoteComputeCard.tsx → 200 (5ms, ?B)
[2026-07-11T07:40:51.024Z] GET http://localhost:5199/src/components/settings/ModalCard.tsx → 200 (5ms, ?B)
[2026-07-11T07:40:51.024Z] GET http://localhost:5199/src/components/settings/DataFlowCard.tsx → 200 (6ms, ?B)
[2026-07-11T07:40:51.026Z] GET http://localhost:5199/node_modules/.vite/deps/clsx.js?v=76063376 → 200 (?ms, -308B)
[2026-07-11T07:40:51.026Z] GET http://localhost:5199/node_modules/.vite/deps/tailwind-merge.js?v=0b4ef53a → 200 (?ms, -312B)
[2026-07-11T07:40:51.027Z] GET http://localhost:5199/src/api/reviewLoop.ts?t=1783754580579 → 200 (3ms, ?B)
[2026-07-11T07:40:51.027Z] GET http://localhost:5199/src/components/sidebar/StatusPills.tsx?t=1783755055417 → 200 (3ms, ?B)
[2026-07-11T07:40:51.027Z] GET http://localhost:5199/src/lib/toast.ts → 200 (3ms, ?B)
[2026-07-11T07:40:51.063Z] GET http://localhost:5199/node_modules/@fontsource/source-serif-4/files/source-serif-4-latin-600-normal.woff2 → 304 (2ms, ?B)
[2026-07-11T07:40:51.063Z] GET http://localhost:5199/node_modules/@fontsource/inter/files/inter-latin-400-normal.woff2 → 304 (2ms, ?B)
[2026-07-11T07:40:51.063Z] GET http://localhost:5199/node_modules/@fontsource/inter/files/inter-latin-500-normal.woff2 → 304 (3ms, ?B)
[2026-07-11T07:40:51.224Z] GET http://localhost:5199/node_modules/@fontsource/jetbrains-mono/files/jetbrains-mono-latin-400-normal.woff2 → 304 (?ms, ?B)
[2026-07-11T07:40:51.224Z] GET http://localhost:5199/node_modules/@fontsource/source-serif-4/files/source-serif-4-latin-400-normal.woff2 → 304 (?ms, ?B)
[2026-07-11T07:50:59.263Z] GET http://localhost:5199/src/index.css?t=1783756259134 → 200 (30ms, 69041B)
[2026-07-11T07:50:59.265Z] GET http://localhost:5199/src/app/routes/ReviewLoopPage.tsx?t=1783756259134 → 200 (25ms, 81369B)
[2026-07-11T07:50:59.266Z] GET http://localhost:5199/src/components/sidebar/Sidebar.tsx?t=1783756259134 → 200 (27ms, 26740B)
[2026-07-11T07:50:59.266Z] GET http://localhost:5199/src/components/sidebar/StatusPills.tsx?t=1783756259134 → 200 (25ms, 6065B)
[2026-07-11T07:50:59.294Z] GET http://localhost:5199/src/api/reviewLoopQueries.ts?t=1783756259134 → 200 (?ms, 4110B)
[2026-07-11T07:50:59.294Z] GET http://localhost:5199/src/api/reviewLoop.ts?t=1783756259134 → 200 (1ms, 46723B)
[2026-07-11T07:52:09.168Z] GET http://localhost:5199/src/index.css?t=1783756329152 → 200 (61ms, 69041B)
[2026-07-11T07:52:09.169Z] GET http://localhost:5199/src/app/routes/ReviewLoopPage.tsx?t=1783756329152 → 200 (6ms, 81369B)
[2026-07-11T07:52:09.169Z] GET http://localhost:5199/src/components/sidebar/Sidebar.tsx?t=1783756329152 → 200 (11ms, 26740B)
[2026-07-11T07:52:09.169Z] GET http://localhost:5199/src/components/sidebar/StatusPills.tsx?t=1783756329152 → 200 (11ms, 6065B)
[2026-07-11T07:52:09.178Z] GET http://localhost:5199/src/api/reviewLoopQueries.ts?t=1783756329152 → 200 (4ms, 4110B)
[2026-07-11T07:52:09.182Z] GET http://localhost:5199/src/api/reviewLoop.ts?t=1783756329152 → 200 (13ms, 46853B)
[2026-07-11T07:52:24.473Z] GET http://localhost:5199/src/app/providers/ThemeProvider.tsx?t=1783756344458 → 200 (2ms, 3750B)
[2026-07-11T07:52:24.473Z] GET http://localhost:5199/src/app/routes/SettingsPage.tsx?t=1783756344458 → 200 (3ms, 37509B)
[2026-07-11T07:52:24.473Z] GET http://localhost:5199/src/app/layout/AppShell.tsx?t=1783756344458 → 200 (4ms, 11501B)
[2026-07-11T07:52:24.474Z] GET http://localhost:5199/src/components/sidebar/Sidebar.tsx?t=1783756344458 → 200 (4ms, 26756B)
[2026-07-11T07:52:24.474Z] GET http://localhost:5199/src/app/routes/ReviewLoopPage.tsx?t=1783756344458 → 200 (5ms, 81385B)
[2026-07-11T07:52:24.474Z] GET http://localhost:5199/src/components/review/ManuscriptPane.tsx?t=1783756344458 → 200 (6ms, 21966B)
[2026-07-11T07:52:24.474Z] GET http://localhost:5199/src/index.css?t=1783756344458 → 200 (70ms, 69041B)
[2026-07-11T07:52:24.476Z] GET http://localhost:5199/src/lib/store.ts?t=1783756344458 → 200 (19ms, 17629B)
[2026-07-11T07:55:04.306Z] GET http://localhost:5199/src/app/routes/ReviewLoopPage.tsx?t=1783756504289 → 200 (32ms, 81703B)
[2026-07-11T07:55:04.306Z] GET http://localhost:5199/src/index.css?t=1783756504289 → 200 (67ms, 69041B)
[2026-07-11T07:55:05.374Z] GET http://localhost:5199/src/app/routes/ReviewLoopPage.tsx?t=1783756505375 → 500 (39ms, ?B)
[2026-07-11T07:55:05.374Z] GET http://localhost:5199/src/index.css?t=1783756505375 → 200 (41ms, 69041B)
[2026-07-11T07:55:13.301Z] GET http://localhost:5199/review/lp_demo → 200 (18ms, 651B)
[2026-07-11T07:55:13.360Z] GET http://localhost:5199/@vite/client → 200 (6ms, ?B)
[2026-07-11T07:55:13.360Z] GET http://localhost:5199/src/main.tsx?t=1783756513246 → 200 (1ms, 3853B)
[2026-07-11T07:55:13.369Z] GET http://localhost:5199/@react-refresh → 200 (22ms, ?B)
[2026-07-11T07:55:13.372Z] GET http://localhost:5199/node_modules/.vite/deps/react.js?v=ddcd2adb → 200 (?ms, -264B)
[2026-07-11T07:55:13.372Z] GET http://localhost:5199/node_modules/.vite/deps/react-dom_client.js?v=c3e69781 → 200 (?ms, -261B)
[2026-07-11T07:55:13.373Z] GET http://localhost:5199/node_modules/.vite/deps/recoil.js?v=959cf594 → 200 (?ms, -265B)
[2026-07-11T07:55:13.373Z] GET http://localhost:5199/node_modules/.vite/deps/@tanstack_react-query.js?v=22d1cecb → 200 (14ms, -265B)
[2026-07-11T07:55:13.373Z] GET http://localhost:5199/node_modules/.vite/deps/react-router-dom.js?v=24772612 → 200 (17ms, -266B)
[2026-07-11T07:55:13.373Z] GET http://localhost:5199/src/app/providers/ThemeProvider.tsx?t=1783756344458 → 304 (37ms, ?B)
[2026-07-11T07:55:13.373Z] GET http://localhost:5199/src/app/router.tsx?t=1783756513246 → 200 (17ms, 3738B)
[2026-07-11T07:55:13.373Z] GET http://localhost:5199/src/index.css?t=1783756513246 → 200 (52ms, 69041B)
[2026-07-11T07:55:13.373Z] GET http://localhost:5199/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=ddcd2adb → 200 (?ms, -311B)
[2026-07-11T07:55:13.373Z] GET http://localhost:5199/node_modules/vite/dist/client/env.mjs → 200 (44ms, ?B)
[2026-07-11T07:55:13.373Z] GET http://localhost:5199/node_modules/.vite/deps/rolldown-runtime-B-1-B7_t.js?v=8a630107 → 200 (?ms, -308B)
[2026-07-11T07:55:13.374Z] GET http://localhost:5199/node_modules/.vite/deps/react-dom-DZQ9hRBr.js?v=8a630107 → 200 (?ms, -313B)
[2026-07-11T07:55:13.387Z] GET http://localhost:5199/node_modules/.vite/deps/react_jsx-runtime.js?v=ddcd2adb → 200 (?ms, -311B)
[2026-07-11T07:55:13.391Z] GET http://localhost:5199/src/app/layout/AppShell.tsx?t=1783756344458 → 304 (19ms, ?B)
[2026-07-11T07:55:13.391Z] GET http://localhost:5199/src/app/routes/ReviewLoopPage.tsx?t=1783756513246 → 500 (41ms, ?B)
[2026-07-11T07:55:13.391Z] GET http://localhost:5199/src/app/routes/SettingsPage.tsx?t=1783756344458 → 304 (33ms, ?B)
[2026-07-11T07:55:13.391Z] GET http://localhost:5199/src/app/routes/NotFound.tsx?t=1783755074283 → 200 (33ms, ?B)
[2026-07-11T07:55:13.410Z] GET http://localhost:5199/node_modules/.vite/deps/lucide-react.js?v=84b54169 → 200 (114ms, -267B)
[2026-07-11T07:55:13.417Z] GET http://localhost:5199/src/lib/cn.ts → 200 (7ms, ?B)
[2026-07-11T07:55:13.417Z] GET http://localhost:5199/src/components/sidebar/Sidebar.tsx?t=1783756344458 → 304 (7ms, ?B)
[2026-07-11T07:55:13.417Z] GET http://localhost:5199/src/components/ui/Toaster.tsx → 200 (7ms, ?B)
[2026-07-11T07:55:13.417Z] GET http://localhost:5199/src/lib/platform.ts → 200 (8ms, ?B)
[2026-07-11T07:55:13.417Z] GET http://localhost:5199/src/lib/store.ts?t=1783756344458 → 304 (8ms, ?B)
[2026-07-11T07:55:13.424Z] GET http://localhost:5199/src/components/settings/RemoteComputeCard.tsx → 200 (1ms, ?B)
[2026-07-11T07:55:13.424Z] GET http://localhost:5199/src/components/settings/ModalCard.tsx → 200 (1ms, ?B)
[2026-07-11T07:55:13.424Z] GET http://localhost:5199/src/components/settings/DataFlowCard.tsx → 200 (2ms, ?B)
[2026-07-11T07:55:13.424Z] GET http://localhost:5199/src/api/reviewLoopQueries.ts?t=1783756329152 → 304 (1ms, ?B)
[2026-07-11T07:55:13.424Z] GET http://localhost:5199/src/components/sidebar/StatusPills.tsx?t=1783756329152 → 304 (1ms, ?B)
[2026-07-11T07:55:13.424Z] GET http://localhost:5199/node_modules/.vite/deps/clsx.js?v=76063376 → 200 (?ms, -308B)
[2026-07-11T07:55:13.424Z] GET http://localhost:5199/node_modules/.vite/deps/tailwind-merge.js?v=0b4ef53a → 200 (1ms, -312B)
[2026-07-11T07:55:13.425Z] GET http://localhost:5199/src/lib/toast.ts → 200 (1ms, ?B)
[2026-07-11T07:55:13.426Z] GET http://localhost:5199/src/api/reviewLoop.ts?t=1783756329152 → 304 (6ms, ?B)
[2026-07-11T07:55:14.299Z] GET http://localhost:5199/review/lp_demo → 200 (40ms, 651B)
[2026-07-11T07:55:14.340Z] GET http://localhost:5199/@vite/client → 304 (16ms, ?B)
